cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,636,592,1.8406061045807414,1.8942978326304676,-0.05369172804972622,-0.15537669334462478,0.8765500183535224,-0.008868959291339663
occipital,lambda,active_vs_constant,active,constant,636,592,1.8406061045807414,1.7448075093560762,0.09579859522466516,0.27445853018449023,0.7837787804623293,0.01567713823818306
occipital,lambda,passive_vs_constant,passive,constant,592,592,1.8942978326304676,1.7448075093560762,0.14949032327439138,0.4238356242569902,0.6717628413311004,0.024634945267693862
occipital,P1_frp,active_vs_passive,active,passive,636,592,-2.253283729246351,-2.6514406316350243,0.3981569023886733,1.0705730351240215,0.2845748332477152,0.061229697017459755
occipital,P1_frp,active_vs_constant,active,constant,636,592,-2.253283729246351,-1.985099064047562,-0.2681846651987889,-0.7126936190636174,0.4761734141981383,-0.040792820411216436
occipital,P1_frp,passive_vs_constant,passive,constant,592,592,-2.6514406316350243,-1.985099064047562,-0.6663415675874622,-1.7080682015399868,0.0878863770446687,-0.09927944762121274
occipital,N1_frp,active_vs_passive,active,passive,636,592,-0.10853745673803149,-0.3651699257549121,0.2566324690168806,0.7122679799113013,0.47643502085478595,0.040673851384324916
occipital,N1_frp,active_vs_constant,active,constant,636,592,-0.10853745673803149,1.2516788083819428,-1.3602162651199743,-3.7525071173367244,0.00018331735239125293,-0.21437497930705518
occipital,N1_frp,passive_vs_constant,passive,constant,592,592,-0.3651699257549121,1.2516788083819428,-1.616848734136855,-4.388668827679066,1.2423447119898063e-05,-0.25508619422314843
occipital,P2_frp,active_vs_passive,active,passive,636,592,-1.23549325808325,-1.0935177352372962,-0.14197552284595383,-0.3567829209178277,0.7213158006484643,-0.020349988919812694
occipital,P2_frp,active_vs_constant,active,constant,636,592,-1.23549325808325,0.402036587976633,-1.637529846059883,-4.132359973497397,3.8345734243116204e-05,-0.23562837113778798
occipital,P2_frp,passive_vs_constant,passive,constant,592,592,-1.0935177352372962,0.402036587976633,-1.4955543232139292,-3.7730572098894415,0.00016925269555728652,-0.21930449574749522
occipital,Late_frp,active_vs_passive,active,passive,636,592,-1.5030493871644155,-1.753596754070586,0.2505473669061704,0.5757669790726299,0.5648784007083699,0.032820010950237614
occipital,Late_frp,active_vs_constant,active,constant,636,592,-1.5030493871644155,-0.31091479493968077,-1.1921345922247348,-2.785873635959656,0.005420647253446639,-0.1586045348924639
occipital,Late_frp,passive_vs_constant,passive,constant,592,592,-1.753596754070586,-0.31091479493968077,-1.4426819591309052,-3.4008881634635846,0.0006941362812193576,-0.1976726093172229
posterior,lambda,active_vs_passive,active,passive,636,592,1.1913847486960123,1.4523925406375087,-0.26100779194149637,-0.7122039327541294,0.4764743294757641,-0.04064001120940233
posterior,lambda,active_vs_constant,active,constant,636,592,1.1913847486960123,1.6676495641420581,-0.4762648154460458,-1.2865005701499566,0.19851243334368865,-0.07346275728126474
