cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,1181,1284,4.624873345242739,3.7486107264288955,0.8762626188138438,3.203582991008478,0.0013747649924666955,0.12920997689452826
occipital,lambda,active_vs_constant,active,constant,1181,1542,4.624873345242739,3.5301976271575195,1.0946757180852198,4.365692446598383,1.3216719199675243e-05,0.17155797845539372
occipital,lambda,passive_vs_constant,passive,constant,1284,1542,3.7486107264288955,3.5301976271575195,0.21841309927137598,0.8984868098333356,0.369009324264394,0.03429660884870415
occipital,P1_frp,active_vs_passive,active,passive,1181,1284,-1.703367365781831,-1.2920049463116572,-0.4113624194701737,-1.249442330602841,0.21162205791358654,-0.05021248056937306
occipital,P1_frp,active_vs_constant,active,constant,1181,1542,-1.703367365781831,0.05437566171635385,-1.7577430274981847,-5.787414830737997,8.026915634353538e-09,-0.22380586289762291
occipital,P1_frp,passive_vs_constant,passive,constant,1284,1542,-1.2920049463116572,0.05437566171635385,-1.346380608028011,-4.342708102846291,1.4603466999206033e-05,-0.16523935515748103
occipital,N1_frp,active_vs_passive,active,passive,1181,1284,0.3615136537667618,0.132585376093321,0.22892827767344082,0.7906186228826544,0.42924330800763955,0.03188450561063986
occipital,N1_frp,active_vs_constant,active,constant,1181,1542,0.3615136537667618,0.851411882096894,-0.4898982283301322,-1.8675629780257437,0.06194878071808289,-0.07366452506139576
occipital,N1_frp,passive_vs_constant,passive,constant,1284,1542,0.132585376093321,0.851411882096894,-0.718826506003573,-2.823957031107754,0.0047802491371165354,-0.10809875823621366
occipital,P2_frp,active_vs_passive,active,passive,1181,1284,-0.7874049121902797,-0.5659725394654116,-0.22143237272486815,-0.7259574730241709,0.46793640050814694,-0.029404751301878074
occipital,P2_frp,active_vs_constant,active,constant,1181,1542,-0.7874049121902797,0.2082016358652274,-0.9956065480555072,-3.563539201261244,0.0003738227939754547,-0.14248986593366436
occipital,P2_frp,passive_vs_constant,passive,constant,1284,1542,-0.5659725394654116,0.2082016358652274,-0.774174175330639,-3.0612034331662232,0.0022274640110244693,-0.11720524181006195
occipital,Late_frp,active_vs_passive,active,passive,1181,1284,-0.9302865059849162,-0.7288975575833079,-0.20138894840160837,-0.6072398846778163,0.5437511980958446,-0.024654902905379906
occipital,Late_frp,active_vs_constant,active,constant,1181,1542,-0.9302865059849162,0.009450646222732005,-0.9397371522076482,-3.081074013538604,0.0020898162431117096,-0.12419881941763478
occipital,Late_frp,passive_vs_constant,passive,constant,1284,1542,-0.7288975575833079,0.009450646222732005,-0.7383482038060398,-2.7874852383629634,0.005351407151516587,-0.10680144726707883
posterior,lambda,active_vs_passive,active,passive,1181,1284,2.695050296433311,2.1988632879277565,0.4961870085055544,2.007268007840759,0.04483093285862945,0.08092379024735863
posterior,lambda,active_vs_constant,active,constant,1181,1542,2.695050296433311,2.2368147256455053,0.45823557078780564,2.0173119493705647,0.043774237861023704,0.07907252253637749
posterior,lambda,passive_vs_constant,passive,constant,1284,1542,2.1988632879277565,2.2368147256455053,-0.03795143771774878,-0.1711925316371955,0.864085647789091,-0.006529369566346918
posterior,P1_frp,active_vs_passive,active,passive,1181,1284,0.2643430842050028,0.5461415026268395,-0.28179841842183667,-0.987763904643591,0.32336532046780736,-0.039701391364417124
posterior,P1_frp,active_vs_constant,active,constant,1181,1542,0.2643430842050028,1.2113339647072303,-0.9469908805022276,-3.580723064401038,0.00034905212854558995,-0.13833305039290592
posterior,P1_frp,passive_vs_constant,passive,constant,1284,1542,0.5461415026268395,1.2113339647072303,-0.6651924620803908,-2.4688190050015866,0.01361844298437675,-0.09384725702040199
posterior,N1_frp,active_vs_passive,active,passive,1181,1284,0.4741666785820731,0.462819089036019,0.011347589546054138,0.043245940925452704,0.9655090241349805,0.00174477622289896
posterior,N1_frp,active_vs_constant,active,constant,1181,1542,0.4741666785820731,0.8825317017243681,-0.408365023142295,-1.6936359641283738,0.09046625087014865,-0.06658043791217981
posterior,N1_frp,passive_vs_constant,passive,constant,1284,1542,0.462819089036019,0.8825317017243681,-0.41971261268834914,-1.8036419647626916,0.07140297210641394,-0.06882028048810332
posterior,P2_frp,active_vs_passive,active,passive,1181,1284,-0.5082003016154477,-0.2798881055347708,-0.22831219608067693,-0.8224248613178916,0.4109184993076762,-0.03334541850975956
posterior,P2_frp,active_vs_constant,active,constant,1181,1542,-0.5082003016154477,0.2513009916658808,-0.7595012932813285,-2.955269706420782,0.0031577322485455118,-0.11814454245427353
posterior,P2_frp,passive_vs_constant,passive,constant,1284,1542,-0.2798881055347708,0.2513009916658808,-0.5311890972006517,-2.3171811823432686,0.02057155409867837,-0.08851321579326388
posterior,Late_frp,active_vs_passive,active,passive,1181,1284,-0.5763586595454109,-0.2779157131289148,-0.2984429464164961,-0.9819783713863143,0.3262143996647194,-0.039917341455808414
posterior,Late_frp,active_vs_constant,active,constant,1181,1542,-0.5763586595454109,0.16441996316133914,-0.74077862270675,-2.61329624528504,0.00903215432151629,-0.10522737429441666
posterior,Late_frp,passive_vs_constant,passive,constant,1284,1542,-0.2779157131289148,0.16441996316133914,-0.44233567629025394,-1.8278072950294084,0.06769328682316454,-0.06979014272818322
parietal,lambda,active_vs_passive,active,passive,1181,1284,0.24915135177713166,0.2804450716102134,-0.03129371983308177,-0.11130516684197998,0.9113834445654262,-0.004480086258385068
