cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
frontal,P1_frp,passive_vs_constant,passive,constant,383,418,0.9755187668485514,0.7633077224027929,0.21221104444575856,0.3346238741767302,0.7379966548584315,0.02357517471963839
frontal,N1_frp,active_vs_passive,active,passive,342,383,2.9795970515665973,2.7959061708155377,0.18369088075105955,0.262780407600166,0.7927956555410067,0.019549672248773714
frontal,N1_frp,active_vs_constant,active,constant,342,418,2.9795970515665973,2.413497667823998,0.5660993837425994,0.8059323078528929,0.42054009837195466,0.05844457797007643
frontal,N1_frp,passive_vs_constant,passive,constant,383,418,2.7959061708155377,2.413497667823998,0.38240850299153983,0.5602169700667129,0.5754886650155749,0.03953316921777256
frontal,P2_frp,active_vs_passive,active,passive,342,383,1.8462572199108473,1.1827468737382334,0.663510346172614,0.8139600520233433,0.41593791245766043,0.06046991531909642
frontal,P2_frp,active_vs_constant,active,constant,342,418,1.8462572199108473,1.2485678616702767,0.5976893582405707,0.7430757864198261,0.4576719510975602,0.05395832568260518
frontal,P2_frp,passive_vs_constant,passive,constant,383,418,1.1827468737382334,1.2485678616702767,-0.06582098793204327,-0.08318303141028748,0.9337269474264104,-0.005879826986276961
frontal,Late_frp,active_vs_passive,active,passive,342,383,4.4529586441261815,4.0765143291688,0.3764443149573813,0.34873448955316416,0.7273914761348498,0.0259443583573697
frontal,Late_frp,active_vs_constant,active,constant,342,418,4.4529586441261815,3.101071134783875,1.3518875093423066,1.2723392731981598,0.20365704515772431,0.09267789553788092
frontal,Late_frp,passive_vs_constant,passive,constant,383,418,4.0765143291688,3.101071134783875,0.9754431943849253,0.9458923563474173,0.3444911901513705,0.06687874604551525
