cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
posterior,N1_frp,active_vs_constant,active,constant,406,995,1.077295319790263,0.37896596762377954,0.6983293521664835,1.6059369969814425,0.10875539715013899,0.09969236952069956
posterior,N1_frp,passive_vs_constant,passive,constant,576,995,0.22595599797376842,0.37896596762377954,-0.15300996965001112,-0.4100965479567917,0.6818137452190043,-0.021975486752425104
posterior,P2_frp,active_vs_passive,active,passive,406,576,1.1470815879396936,-0.514702361433179,1.6617839493728725,3.0106388999014944,0.0026847961887842965,0.1969140389333003
posterior,P2_frp,active_vs_constant,active,constant,406,995,1.1470815879396936,-0.4815845261841677,1.6286661141238614,3.3402709254364975,0.0008857539154657682,0.21365443702605733
posterior,P2_frp,passive_vs_constant,passive,constant,576,995,-0.514702361433179,-0.4815845261841677,-0.03311783524901135,-0.0804905906110414,0.9358621943455918,-0.004379141779444859
posterior,Late_frp,active_vs_passive,active,passive,406,576,1.845338471811371,-0.10905602850243078,1.9543945003138017,2.9669471392969133,0.003091545449997776,0.19331489113108893
posterior,Late_frp,active_vs_constant,active,constant,406,995,1.845338471811371,-0.17409981603381208,2.0194382878451833,3.5159712783366928,0.0004696768755462411,0.2267613203043529
posterior,Late_frp,passive_vs_constant,passive,constant,576,995,-0.10905602850243078,-0.17409981603381208,0.0650437875313813,0.1323383681048396,0.894742521902985,0.0072800139534222
parietal,lambda,active_vs_passive,active,passive,406,576,0.2500130915309605,-0.2760127427681359,0.5260258342990964,0.8901403811663484,0.3736506746273954,0.05856479933844451
parietal,lambda,active_vs_constant,active,constant,406,995,0.2500130915309605,-1.088408385520818,1.3384214770517784,2.534983655175526,0.011484323665841657,0.16264402156034538
parietal,lambda,passive_vs_constant,passive,constant,576,995,-0.2760127427681359,-1.088408385520818,0.8123956427526821,1.8683804227944283,0.06197738907334901,0.10094162199946972
parietal,P1_frp,active_vs_passive,active,passive,406,576,-0.6194489505157633,-1.0174149532487122,0.3979660027329489,0.6205390152920884,0.5350820482903406,0.04123416818927877
parietal,P1_frp,active_vs_constant,active,constant,406,995,-0.6194489505157633,-2.2077145803028824,1.5882656297871192,2.741919212198025,0.006286437349991992,0.17938566311418747
parietal,P1_frp,passive_vs_constant,passive,constant,576,995,-1.0174149532487122,-2.2077145803028824,1.1902996270541701,2.6102681112495736,0.009170325813659222,0.1406654699720556
parietal,N1_frp,active_vs_passive,active,passive,406,576,1.3540666605861924,1.7937573344707198,-0.4396906738845274,-0.6319899996494226,0.5275746373402332,-0.04190176992920792
parietal,N1_frp,active_vs_constant,active,constant,406,995,1.3540666605861924,1.223685087794277,0.1303815727919153,0.20843771973638844,0.8349564492689439,0.01363753133245527
parietal,N1_frp,passive_vs_constant,passive,constant,576,995,1.7937573344707198,1.223685087794277,0.5700722466764427,1.1473720898141346,0.25148060285279705,0.062047089826896905
parietal,P2_frp,active_vs_passive,active,passive,406,576,-0.010295116755329209,-0.467578962863977,0.4572838461086478,0.5805283965034048,0.5617229437024278,0.03851812909064606
parietal,P2_frp,active_vs_constant,active,constant,406,995,-0.010295116755329209,-1.2393294602542217,1.2290343434988926,1.7467067948714963,0.08120347687340816,0.11619889531936238
parietal,P2_frp,passive_vs_constant,passive,constant,576,995,-0.467578962863977,-1.2393294602542217,0.7717504973902447,1.3916513254953613,0.16432194699713573,0.07600500156738547
parietal,Late_frp,active_vs_passive,active,passive,406,576,1.4326225726180584,0.9489615925774082,0.48366098004065017,0.49600748344706147,0.6200255932128885,0.032870076984468366
parietal,Late_frp,active_vs_constant,active,constant,406,995,1.4326225726180584,-0.3616438599467535,1.7942664325648119,2.0814890360196077,0.03782775248466287,0.14087986961760607
parietal,Late_frp,passive_vs_constant,passive,constant,576,995,0.9489615925774082,-0.3616438599467535,1.3106054525241617,1.9285427201746899,0.05406766322891659,0.10674468981496643
frontal,lambda,active_vs_passive,active,passive,406,576,-2.372761171938292,-2.6866440434315986,0.3138828714933064,0.40859747621999704,0.6829400987731585,0.02680084833467064
frontal,lambda,active_vs_constant,active,constant,406,995,-2.372761171938292,-2.4361237402828073,0.06336256834451515,0.09354096730055814,0.9255040041880842,0.006077908741326085
frontal,lambda,passive_vs_constant,passive,constant,576,995,-2.6866440434315986,-2.4361237402828073,-0.25052030314879126,-0.44490415468976574,0.6564810374571146,-0.024346868969793396
frontal,P1_frp,active_vs_passive,active,passive,406,576,-3.388202006060262,-3.663191981359816,0.27498997529955416,0.3443628300716577,0.7306610055418259,0.022629890185206947
frontal,P1_frp,active_vs_constant,active,constant,406,995,-3.388202006060262,-3.618801463437187,0.230599457376925,0.32737665434376284,0.7434949147013585,0.021432415604505407
frontal,P1_frp,passive_vs_constant,passive,constant,576,995,-3.663191981359816,-3.618801463437187,-0.04439051792262916,-0.07652959897958234,0.9390124911399834,-0.004196651051909799
frontal,N1_frp,active_vs_passive,active,passive,406,576,0.4523471922064515,0.9284772632742606,-0.47613007106780914,-0.5599803359996042,0.5756454688537842,-0.036855581382592005
frontal,N1_frp,active_vs_constant,active,constant,406,995,0.4523471922064515,1.1904094717048075,-0.738062279498356,-0.9806838886662376,0.32713577146169365,-0.06418388098260987
frontal,N1_frp,passive_vs_constant,passive,constant,576,995,0.9284772632742606,1.1904094717048075,-0.2619322084305469,-0.425284085126628,0.6707169248857627,-0.023263072624909113
frontal,P2_frp,active_vs_passive,active,passive,406,576,-0.44327481359838844,-1.1938422410145582,0.7505674274161698,0.7914176674139453,0.4289326327386839,0.052305745543169725
frontal,P2_frp,active_vs_constant,active,constant,406,995,-0.44327481359838844,-0.8951427476162479,0.45186793401785946,0.5332396592834568,0.5940607123187855,0.03486104030980945
frontal,P2_frp,passive_vs_constant,passive,constant,576,995,-1.1938422410145582,-0.8951427476162479,-0.29869949339831026,-0.4380084653175476,0.6614684576902264,-0.023790078737979715
frontal,Late_frp,active_vs_passive,active,passive,406,576,1.196256545351532,0.0392753456236872,1.1569811997278447,1.1334941454259073,0.25733970648488425,0.07472972863505727
frontal,Late_frp,active_vs_constant,active,constant,406,995,1.196256545351532,0.15333815724927982,1.0429183881022521,1.1437092740040566,0.25318230072843506,0.07402546105820601
frontal,Late_frp,passive_vs_constant,passive,constant,576,995,0.0392753456236872,0.15333815724927982,-0.11406281162559262,-0.1534888497139109,0.8780414426493341,-0.008313452119978668
