family,x,y,n,r,p,spearman_rho,spearman_p,p_fdr,sig_fdr_05
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,estimation_ratio_active_minus_passive,23,0.4412594720967182,0.03505283781118485,0.37549407114624506,0.07745523146339557,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,estimated_duration_s_active_minus_passive,23,0.3117627489157654,0.147571198011375,0.19960474308300394,0.3611775346501445,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,recognition_accuracy_active_minus_passive,23,0.05351046710563763,0.8084010002504483,0.03672524992653702,0.8678723281717358,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,variability_sd_s_active_minus_passive,22,0.36834056116742037,0.0916564502884802,0.25465838509316774,0.25274305136294,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,recognition_rt_s_active_minus_passive,23,0.16099711485105972,0.4630309926756453,0.1798418972332016,0.41157788704520865,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,estimation_ratio_active_minus_constant,22,0.3483557379247507,0.11210800503365914,0.2907961603613778,0.18920778524573764,0.9571462646876779,False
neural_behavior_effect_screen,rising_flank_amp_uV_active_minus_passive,estimation_ratio_passive_minus_constant,22,0.10258787426616865,0.6496170801658323,0.16657255787690575,0.45876088704673346,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,estimation_ratio_active_minus_passive,23,0.37888341937695436,0.07460532722523174,0.24703557312252966,0.2557911190617377,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,estimated_duration_s_active_minus_passive,23,0.17444838796585777,0.4259726384827591,0.09486166007905138,0.6668004750731933,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,recognition_accuracy_active_minus_passive,23,-0.025629144340598622,0.9075913090317717,0.00204029166258539,0.9926282938503487,0.9595911450762572,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,variability_sd_s_active_minus_passive,22,0.1054883011133616,0.6403498339300163,-0.03557312252964427,0.875116871458223,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,recognition_rt_s_active_minus_passive,23,0.08037345278958631,0.7154454185756295,0.05632411067193676,0.7985226107639527,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,estimation_ratio_active_minus_constant,22,0.17901360198872637,0.4253891302981297,0.06719367588932806,0.7663862209866541,0.9571462646876779,False
neural_behavior_effect_screen,early_lpp_amp_uV_active_minus_passive,estimation_ratio_passive_minus_constant,22,-0.07145728658208403,0.7519992178083029,-0.10897797854319595,0.6292681723906856,0.9571462646876779,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,estimation_ratio_active_minus_passive,23,0.14061066562353988,0.5222175692706332,0.1422924901185771,0.5172025426940691,0.9571462646876779,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,estimated_duration_s_active_minus_passive,23,-0.011984971694178038,0.9567166384210473,0.03063241106719368,0.8896497392010411,0.9800511905776582,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,recognition_accuracy_active_minus_passive,23,-0.06704787138183492,0.7611578490425908,-0.02754393744490276,0.900719283465584,0.9571462646876779,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,variability_sd_s_active_minus_passive,22,-0.05702271314953996,0.801000275720654,-0.033314511575381144,0.8829914722792039,0.9571462646876779,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,recognition_rt_s_active_minus_passive,23,0.0012203844199245772,0.9955906345840825,0.026679841897233204,0.9038196225649724,0.9955906345840825,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,estimation_ratio_active_minus_constant,22,0.05575504724541235,0.8053412257372523,0.07171089779785433,0.7511458887213621,0.9571462646876779,False
neural_behavior_effect_screen,lpp_amp_uV_active_minus_passive,estimation_ratio_passive_minus_constant,22,-0.05400585901094972,0.8113401605394127,-0.050254093732354614,0.8242411656048835,0.9571462646876779,False
