cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,423,446,2.43671267620386,1.8906113573639323,0.5461013188399277,1.4848466486744971,0.13795018569731854,0.10084426942046883
occipital,lambda,active_vs_constant,active,constant,423,491,2.43671267620386,0.6190807047641782,1.8176319714396818,5.352064393691379,1.1251034547705327e-07,0.3593687121472735
occipital,lambda,passive_vs_constant,passive,constant,446,491,1.8906113573639323,0.6190807047641782,1.271530652599754,3.8643726839454677,0.00011948873973586258,0.2544522342599928
occipital,P1_frp,active_vs_passive,active,passive,423,446,0.09793907727732296,0.0745795669437132,0.02335951033360975,0.06449573008392966,0.9485904634497349,0.004380115529726217
occipital,P1_frp,active_vs_constant,active,constant,423,491,0.09793907727732296,-0.46527943961595863,0.5632185168932816,1.6158122013039788,0.106496002322901,0.10767713686827637
occipital,P1_frp,passive_vs_constant,passive,constant,446,491,0.0745795669437132,-0.46527943961595863,0.5398590065596718,1.5932537588028102,0.11144719164986111,0.10440165376124519
occipital,N1_frp,active_vs_passive,active,passive,423,446,0.08184034368966524,-0.4096156514641792,0.49145599515384447,1.3043369180812538,0.1924696693915576,0.08867627324199756
occipital,N1_frp,active_vs_constant,active,constant,423,491,0.08184034368966524,0.029759907947908105,0.052080435741757136,0.13972510999801574,0.8889091499786711,0.00929734428064367
occipital,N1_frp,passive_vs_constant,passive,constant,446,491,-0.4096156514641792,0.029759907947908105,-0.43937555941208734,-1.2377969784550429,0.21610370174072704,-0.08087436155625184
occipital,P2_frp,active_vs_passive,active,passive,423,446,-0.9375885285174541,-1.3448851555170167,0.4072966269995626,1.000299007619166,0.3174513483738145,0.06806787605992133
occipital,P2_frp,active_vs_constant,active,constant,423,491,-0.9375885285174541,-0.7838759970500369,-0.15371253146741726,-0.3762304851743635,0.706836306630851,-0.02503950565977087
occipital,P2_frp,passive_vs_constant,passive,constant,446,491,-1.3448851555170167,-0.7838759970500369,-0.5610091584669799,-1.4674127570250683,0.14260063774633247,-0.09573048125404965
occipital,Late_frp,active_vs_passive,active,passive,423,446,-1.506243352333753,-1.608677932822566,0.10243458048881293,0.21788988397202808,0.8275674774243555,0.01482975840000174
occipital,Late_frp,active_vs_constant,active,constant,423,491,-1.506243352333753,-1.317296241006186,-0.18894711132756714,-0.39036271495626346,0.696361384447728,-0.025884182023943523
occipital,Late_frp,passive_vs_constant,passive,constant,446,491,-1.608677932822566,-1.317296241006186,-0.2913816918163801,-0.6435606924547613,0.5200182023071925,-0.04187009664290793
posterior,lambda,active_vs_passive,active,passive,423,446,0.4177423649362439,0.3620541204673761,0.055688244468867776,0.17497675731065646,0.8611391034685856,0.011888134499859496
posterior,lambda,active_vs_constant,active,constant,423,491,0.4177423649362439,-0.08713703559163556,0.5048794005278795,1.7013283623741762,0.08925329504805025,0.11417186539202775
posterior,lambda,passive_vs_constant,passive,constant,446,491,0.3620541204673761,-0.08713703559163556,0.44919115605901166,1.575070894472528,0.1155934154635938,0.10360320074267503
posterior,P1_frp,active_vs_passive,active,passive,423,446,-0.36062352675419124,-0.27134229107743735,-0.08928123567675389,-0.27197603560800293,0.7857055859244706,-0.01847071648953762
posterior,P1_frp,active_vs_constant,active,constant,423,491,-0.36062352675419124,-0.4414595546585563,0.08083602790436506,0.2579266121120577,0.796524761509698,0.017211770449100453
posterior,P1_frp,passive_vs_constant,passive,constant,446,491,-0.27134229107743735,-0.4414595546585563,0.17011726358111895,0.5586006536377699,0.5765710942158129,0.03663640786594286
posterior,N1_frp,active_vs_passive,active,passive,423,446,0.44046383802970385,0.07685400450265044,0.3636098335270534,1.0630239289065222,0.28806942744559283,0.07221519792559494
posterior,N1_frp,active_vs_constant,active,constant,423,491,0.44046383802970385,0.1429299698682315,0.2975338681614723,0.893570603429409,0.3717964829707184,0.05948587749303532
posterior,N1_frp,passive_vs_constant,passive,constant,446,491,0.07685400450265044,0.1429299698682315,-0.06607596536558107,-0.2053092145430982,0.8373757493338825,-0.013437038977369795
posterior,P2_frp,active_vs_passive,active,passive,423,446,-0.8920470160002683,-1.1674260685423323,0.2753790525420641,0.7577222391519853,0.4488273072489563,0.051547244805018905
posterior,P2_frp,active_vs_constant,active,constant,423,491,-0.8920470160002683,-0.7040718164461303,-0.187975199554138,-0.520391508985113,0.6029222819512267,-0.03466323411431867
posterior,P2_frp,passive_vs_constant,passive,constant,446,491,-1.1674260685423323,-0.7040718164461303,-0.46335425209620207,-1.3647215982477248,0.17267016189362314,-0.08912359423347568
posterior,Late_frp,active_vs_passive,active,passive,423,446,-1.3286685590906087,-1.3983052101759568,0.06963665108534811,0.1667288737535204,0.8676232693618714,0.011348283956473422
posterior,Late_frp,active_vs_constant,active,constant,423,491,-1.3286685590906087,-1.1462635283954385,-0.1824050306951701,-0.4318069376941073,0.6659872588497484,-0.028719794941087305
posterior,Late_frp,passive_vs_constant,passive,constant,446,491,-1.3983052101759568,-1.1462635283954385,-0.2520416817805182,-0.6402136884162045,0.5221906144669579,-0.04172988322048134
parietal,lambda,active_vs_passive,active,passive,423,446,-1.6023403995193477,-1.3449038883876197,-0.25743651113172805,-0.6860319829671613,0.4928787949687926,-0.04663769815252234
parietal,lambda,active_vs_constant,active,constant,423,491,-1.6023403995193477,-1.0337318330563967,-0.568608566462951,-1.5777210517861846,0.11499917238292576,-0.10550493998220163
parietal,lambda,passive_vs_constant,passive,constant,446,491,-1.3449038883876197,-1.0337318330563967,-0.31117205533122294,-0.9083044087159787,0.36395614272560306,-0.05954410351331967
parietal,P1_frp,active_vs_passive,active,passive,423,446,-1.371289504890849,-1.3291728985131195,-0.042116606377729626,-0.10709258420764703,0.9147405440929943,-0.007276986327431643
parietal,P1_frp,active_vs_constant,active,constant,423,491,-1.371289504890849,-0.9941605421206527,-0.37712896277019636,-0.9950625927203469,0.31998359101701,-0.06640643753552972
parietal,P1_frp,passive_vs_constant,passive,constant,446,491,-1.3291728985131195,-0.9941605421206527,-0.33501235639246674,-0.9200937677530933,0.3577651745024873,-0.060287857645484666
parietal,N1_frp,active_vs_passive,active,passive,423,446,0.8881265777435358,0.5987681597462488,0.289358417997287,0.7261486918104525,0.46794509836582043,0.04932806834582289
parietal,N1_frp,active_vs_constant,active,constant,423,491,0.8881265777435358,0.09737772107429402,0.7907488566692418,2.017842846814341,0.04390870740342127,0.1340858655175771
parietal,N1_frp,passive_vs_constant,passive,constant,446,491,0.5987681597462488,0.09737772107429402,0.5013904386719548,1.321707738233987,0.18659108789834275,0.08640747989777098
parietal,P2_frp,active_vs_passive,active,passive,423,446,-0.7039317150155315,-0.943683386860969,0.23975167184543744,0.5644151067831743,0.5726208262287207,0.03840283810489122
parietal,P2_frp,active_vs_constant,active,constant,423,491,-0.7039317150155315,-0.8966977338899931,0.19276601887446154,0.4475316339998823,0.6546004324901592,0.02972380103914559
parietal,P2_frp,passive_vs_constant,passive,constant,446,491,-0.943683386860969,-0.8966977338899931,-0.0469856529709759,-0.11613600121230441,0.907569702510008,-0.00756795566853294
parietal,Late_frp,active_vs_passive,active,passive,423,446,-0.4266268803960149,-0.7389895263878233,0.31236264599180846,0.6504022695497628,0.5156068419461821,0.044210217204221684
parietal,Late_frp,active_vs_constant,active,constant,423,491,-0.4266268803960149,-1.2582424740289968,0.8316155936329819,1.703038216457134,0.0889068606236616,0.11276133560689632
parietal,Late_frp,passive_vs_constant,passive,constant,446,491,-0.7389895263878233,-1.2582424740289968,0.5192529476411735,1.1096272665660867,0.267445025374499,0.0722928453833023
frontal,lambda,active_vs_passive,active,passive,423,446,-1.7131099708797406,-1.720920570229813,0.007810599350072334,0.016489931009048678,0.9868474060607435,0.0011218305182083632
frontal,lambda,active_vs_constant,active,constant,423,491,-1.7131099708797406,-1.0921123872681322,-0.6209975836116084,-1.3878893213262251,0.16554580529478588,-0.09331131782137375
frontal,lambda,passive_vs_constant,passive,constant,446,491,-1.720920570229813,-1.0921123872681322,-0.6288081829616807,-1.5069029223603099,0.13218512700677257,-0.0990039804974333
frontal,P1_frp,active_vs_passive,active,passive,423,446,-1.2917784962895313,-1.4980570293219253,0.20627853303239396,0.41060958241849677,0.6814629615381612,0.02794876198902586
frontal,P1_frp,active_vs_constant,active,constant,423,491,-1.2917784962895313,-1.1839466110589305,-0.10783188523060083,-0.22511767319818127,0.8219434781292081,-0.015133265694255252
frontal,P1_frp,passive_vs_constant,passive,constant,446,491,-1.4980570293219253,-1.1839466110589305,-0.3141104182629948,-0.7109495660586277,0.47729767041135535,-0.04666153050586625
frontal,N1_frp,active_vs_passive,active,passive,423,446,0.8237873617049662,0.7064063925724772,0.11738096913248908,0.22320359359217268,0.8234308600976167,0.015188881301850863
frontal,N1_frp,active_vs_constant,active,constant,423,491,0.8237873617049662,-0.2866321368819051,1.1104194985868714,2.203783717733978,0.02781159131136602,0.14789310430293046
frontal,N1_frp,passive_vs_constant,passive,constant,446,491,0.7064063925724772,-0.2866321368819051,0.9930385294543822,2.1221682155192143,0.034092047893339805,0.13918965046398393
frontal,P2_frp,active_vs_passive,active,passive,423,446,-0.09029418285720409,-0.2148826491854441,0.12458846632824003,0.22355604136341223,0.823156028970606,0.015193980623446962
frontal,P2_frp,active_vs_constant,active,constant,423,491,-0.09029418285720409,-0.8632497038358034,0.7729555209785992,1.4592848914873782,0.1448562278133172,0.09769352285883326
frontal,P2_frp,passive_vs_constant,passive,constant,446,491,-0.2148826491854441,-0.8632497038358034,0.6483670546503593,1.2818602633275966,0.2002181511918142,0.08413141304584353
frontal,Late_frp,active_vs_passive,active,passive,423,446,0.992326774824448,0.11660771292292646,0.8757190619015215,1.4116901316372643,0.15840248940967794,0.09588737346393393
frontal,Late_frp,active_vs_constant,active,constant,423,491,0.992326774824448,-0.9680913707967983,1.9604181456212464,3.2711236900786607,0.0011131380497984564,0.21794624511010585
frontal,Late_frp,passive_vs_constant,passive,constant,446,491,0.11660771292292646,-0.9680913707967983,1.0846990837197248,1.867647940712276,0.06212866090109176,0.12233288477664192
