cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,2344,2127,2.9944980186002566,3.412965737365553,-0.4184677187652963,-2.1079119423741077,0.03510281717998901,-0.06405779932348037
occipital,lambda,active_vs_constant,active,constant,2344,2026,2.9944980186002566,4.140351919251171,-1.1458539006509145,-5.703582734179013,1.2657636541146505e-08,-0.17679188764779485
occipital,lambda,passive_vs_constant,passive,constant,2127,2026,3.412965737365553,4.140351919251171,-0.7273861818856182,-3.130214126211587,0.001758940035102589,-0.09715842029605466
occipital,P1_frp,active_vs_passive,active,passive,2344,2127,4.237761649501813,5.0153678698940585,-0.7776062203922454,-3.520952384502625,0.0004350401921931719,-0.10711447573881104
occipital,P1_frp,active_vs_constant,active,constant,2344,2026,4.237761649501813,6.012041255456258,-1.7742796059544448,-7.799970694485871,8.076873449114892e-15,-0.2425597980278101
occipital,P1_frp,passive_vs_constant,passive,constant,2127,2026,5.0153678698940585,6.012041255456258,-0.9966733855621994,-3.7759754275964665,0.0001616223398708251,-0.1172735509113175
occipital,N1_frp,active_vs_passive,active,passive,2344,2127,0.39481449614325437,1.2787009898164066,-0.8838864936731522,-3.3224347907012994,0.0009009976782350527,-0.1012541243075648
occipital,N1_frp,active_vs_constant,active,constant,2344,2026,0.39481449614325437,2.5595115931960466,-2.1646970970527923,-7.921351754255576,3.1368190809142446e-15,-0.2469065815584367
occipital,N1_frp,passive_vs_constant,passive,constant,2127,2026,1.2787009898164066,2.5595115931960466,-1.28081060337964,-3.9873907096778516,6.795772042526488e-05,-0.12382523898155064
occipital,P2_frp,active_vs_passive,active,passive,2344,2127,0.4365377967294104,1.7353572507990693,-1.298819454069659,-3.8543093913453124,0.00011806085111258512,-0.11761960773496516
occipital,P2_frp,active_vs_constant,active,constant,2344,2026,0.4365377967294104,3.4419926991665135,-3.005454902437103,-8.616549915492438,1.0427077668198083e-17,-0.2692662118844373
occipital,P2_frp,passive_vs_constant,passive,constant,2127,2026,1.7353572507990693,3.4419926991665135,-1.7066354483674442,-4.134599513507726,3.626366101581485e-05,-0.12842719509365746
occipital,Late_frp,active_vs_passive,active,passive,2344,2127,1.016730012434722,3.150289674335587,-2.1335596619008648,-4.574241051693411,4.94134050967877e-06,-0.13972760330145062
occipital,Late_frp,active_vs_constant,active,constant,2344,2026,1.016730012434722,5.541087909397452,-4.52435789696273,-9.372333262337717,1.2707073006022351e-20,-0.2932980133129523
occipital,Late_frp,passive_vs_constant,passive,constant,2127,2026,3.150289674335587,5.541087909397452,-2.390798235061865,-4.157894269544619,3.277122697479814e-05,-0.12914834095828542
posterior,lambda,active_vs_passive,active,passive,2344,2127,2.260830127539271,2.6531683799244674,-0.3923382523851964,-2.0577536603802935,0.039677657703578784,-0.06230546160165957
posterior,lambda,active_vs_constant,active,constant,2344,2026,2.260830127539271,3.0952779555673025,-0.8344478280280314,-4.325736737619988,1.5586940853761896e-05,-0.1333539178451292
posterior,lambda,passive_vs_constant,passive,constant,2127,2026,2.6531683799244674,3.0952779555673025,-0.44210957564283504,-2.03647704273501,0.041765930995541115,-0.06321099521341265
posterior,P1_frp,active_vs_passive,active,passive,2344,2127,3.1784160822270695,3.881873561969626,-0.7034574797425566,-3.3650515923129505,0.0007725095420450187,-0.10200031560391316
posterior,P1_frp,active_vs_constant,active,constant,2344,2026,3.1784160822270695,4.566548782669252,-1.3881327004421826,-6.432760272771669,1.4118034019714786e-10,-0.19904238874606806
posterior,P1_frp,passive_vs_constant,passive,constant,2127,2026,3.881873561969626,4.566548782669252,-0.684675220699626,-2.807990842786576,0.005008572981580429,-0.08722191145847057
posterior,N1_frp,active_vs_passive,active,passive,2344,2127,0.6193476628129071,1.2985500367989322,-0.6792023739860251,-2.750356542768018,0.005980465743264175,-0.08351653265563291
posterior,N1_frp,active_vs_constant,active,constant,2344,2026,0.6193476628129071,2.359180385594602,-1.7398327227816948,-6.80682509627277,1.1623457410104094e-11,-0.21120984187031316
posterior,N1_frp,passive_vs_constant,passive,constant,2127,2026,1.2985500367989322,2.359180385594602,-1.0606303487956696,-3.6274497871807907,0.0002896954183145518,-0.11268329686096601
posterior,P2_frp,active_vs_passive,active,passive,2344,2127,0.3813773638795452,1.4236367911985317,-1.0422594273189865,-3.3918392512464783,0.0007013026117850756,-0.10315984798695994
posterior,P2_frp,active_vs_constant,active,constant,2344,2026,0.3813773638795452,2.8359616554017064,-2.454584291522161,-7.631236262028544,2.97552023804684e-14,-0.237572762599911
posterior,P2_frp,passive_vs_constant,passive,constant,2127,2026,1.4236367911985317,2.8359616554017064,-1.4123248642031747,-3.806339233742029,0.00014308916560446685,-0.11828292249394994
posterior,Late_frp,active_vs_passive,active,passive,2344,2127,0.8883386532223394,2.706060552442634,-1.8177218992202948,-4.3283436041825905,1.5415304129046085e-05,-0.13181035013812903
posterior,Late_frp,active_vs_constant,active,constant,2344,2026,0.8883386532223394,4.536320815682217,-3.6479821624598774,-8.257158016912824,2.1034912443419611e-16,-0.2576284565557202
posterior,Late_frp,passive_vs_constant,passive,constant,2127,2026,2.706060552442634,4.536320815682217,-1.8302602632395826,-3.565136669181335,0.00036780108973172456,-0.11080311935141147
parietal,lambda,active_vs_passive,active,passive,2344,2127,0.6417107908926092,0.8692208687051142,-0.22751007781250498,-0.9412620081372621,0.3466270286315814,-0.028511810488573326
parietal,lambda,active_vs_constant,active,constant,2344,2026,0.6417107908926092,1.1259139258683835,-0.4842031349757743,-1.9696687136488131,0.048948503995809654,-0.060792314827919865
parietal,lambda,passive_vs_constant,passive,constant,2127,2026,0.8692208687051142,1.1259139258683835,-0.2566930571632693,-0.9258785286997212,0.3545630722198592,-0.02874423987895021
parietal,P1_frp,active_vs_passive,active,passive,2344,2127,0.13646253238434575,0.6083517088879368,-0.471889176503591,-1.7533623164304817,0.0796171392459988,-0.053182908275095385
parietal,P1_frp,active_vs_constant,active,constant,2344,2026,0.13646253238434575,0.9838698185949478,-0.8474072862106021,-3.056979537060215,0.002251730472088641,-0.09465912281278009
parietal,P1_frp,passive_vs_constant,passive,constant,2127,2026,0.6083517088879368,0.9838698185949478,-0.37551810970701105,-1.1924233702306066,0.233163763206969,-0.03703573403907361
parietal,N1_frp,active_vs_passive,active,passive,2344,2127,0.9392861321935099,1.2760289910464688,-0.33674285885295896,-1.071989969622283,0.2837913665797582,-0.032573749589123915
parietal,N1_frp,active_vs_constant,active,constant,2344,2026,0.9392861321935099,2.1788762217336117,-1.2395900895401017,-3.7780777003512016,0.00016062168323026198,-0.1174431248098858
parietal,N1_frp,passive_vs_constant,passive,constant,2127,2026,1.2760289910464688,2.1788762217336117,-0.9028472306871429,-2.3992687111813193,0.016472016610138647,-0.07455376224536293
parietal,P2_frp,active_vs_passive,active,passive,2344,2127,0.5531891481061206,1.2573188463362241,-0.7041296982301035,-1.8131564794234256,0.06988706200351362,-0.05519298601104214
parietal,P2_frp,active_vs_constant,active,constant,2344,2026,0.5531891481061206,2.5026741201444223,-1.9494849720383016,-4.729252818948452,2.3443056752768393e-06,-0.14758478973952643
parietal,P2_frp,passive_vs_constant,passive,constant,2127,2026,1.2573188463362241,2.5026741201444223,-1.245355273808198,-2.6129676515610836,0.009008737309195497,-0.081235299857885
parietal,Late_frp,active_vs_passive,active,passive,2344,2127,1.3196927216906778,2.9860288088973466,-1.6663360872066688,-3.1592189236414607,0.001594696248924743,-0.0963085859367031
parietal,Late_frp,active_vs_constant,active,constant,2344,2026,1.3196927216906778,4.372373195636149,-3.052680473945471,-5.429050038233682,6.06975892131376e-08,-0.16982252165980513
parietal,Late_frp,passive_vs_constant,passive,constant,2127,2026,2.9860288088973466,4.372373195636149,-1.3863443867388021,-2.1145555913639322,0.03452805113497319,-0.06574672466908542
frontal,lambda,active_vs_passive,active,passive,2344,2127,-1.9209915951741718,-2.3183211154223655,0.3973295202481937,1.2321192198554085,0.21797294523990116,0.037146241087476106
frontal,lambda,active_vs_constant,active,constant,2344,2026,-1.9209915951741718,-1.9598164210031963,0.03882482582902447,0.12081024876312703,0.9038472466533782,0.003693938338083188
frontal,lambda,passive_vs_constant,passive,constant,2127,2026,-2.3183211154223655,-1.9598164210031963,-0.3585046944191692,-1.0238393037741755,0.3059708641911669,-0.03176077183962958
frontal,P1_frp,active_vs_passive,active,passive,2344,2127,-3.5500435297847326,-3.9576010035016345,0.4075574737169019,1.1832236810108847,0.23678752756943242,0.03570708461056481
frontal,P1_frp,active_vs_constant,active,constant,2344,2026,-3.5500435297847326,-3.7163474259579914,0.1663038961732588,0.4837581104989855,0.6285836466754589,0.01481620127830796
