cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,574,638,4.729653852609186,4.338126661818718,0.3915271907904678,1.0362646820855494,0.30028817781695794,0.05962456039253872
occipital,lambda,active_vs_constant,active,constant,574,830,4.729653852609186,3.5782184304741165,1.1514354221350693,3.3744857552755594,0.0007645353975862115,0.1871942011343252
occipital,lambda,passive_vs_constant,passive,constant,638,830,4.338126661818718,3.5782184304741165,0.7599082313446015,2.3074088788737894,0.021190503389219392,0.12334105623518202
occipital,P1_frp,active_vs_passive,active,passive,574,638,1.6526769483436916,2.3737643189415243,-0.7210873705978327,-1.8010637091125314,0.0719418778110453,-0.10316463760366149
occipital,P1_frp,active_vs_constant,active,constant,574,830,1.6526769483436916,3.1543710134718252,-1.5016940651281336,-4.233991761549643,2.4731500448976477e-05,-0.23224761231926885
occipital,P1_frp,passive_vs_constant,passive,constant,638,830,2.3737643189415243,3.1543710134718252,-0.780606694530301,-2.1608353653054375,0.030895295107845173,-0.11585107316065824
occipital,N1_frp,active_vs_passive,active,passive,574,638,-2.4680202244253078,-2.4754306844997886,0.0074104600744808735,0.019201106235765642,0.9846838830546422,0.0011051895667008869
occipital,N1_frp,active_vs_constant,active,constant,574,830,-2.4680202244253078,-0.9017574822064862,-1.5662627422188216,-4.432302492032101,1.0206950926140689e-05,-0.24457414966283036
occipital,N1_frp,passive_vs_constant,passive,constant,638,830,-2.4754306844997886,-0.9017574822064862,-1.5736732022933024,-4.629458407070411,4.0296996364572255e-06,-0.24630681546352812
occipital,P2_frp,active_vs_passive,active,passive,574,638,-1.5606404173551351,-1.206713743172685,-0.35392667418245005,-0.8534000340288462,0.3936083846181538,-0.049101278289273714
occipital,P2_frp,active_vs_constant,active,constant,574,830,-1.5606404173551351,-0.009408562538696886,-1.5512318548164383,-4.12252429976817,4.017513946329178e-05,-0.2281203076434281
occipital,P2_frp,passive_vs_constant,passive,constant,638,830,-1.206713743172685,-0.009408562538696886,-1.1973051806339883,-3.2943016033121633,0.001013355174724964,-0.17579386335446184
occipital,Late_frp,active_vs_passive,active,passive,574,638,-2.6795936671363605,-2.5061952361683066,-0.17339843096805385,-0.4064373198337132,0.6844942407343142,-0.023401521208798615
occipital,Late_frp,active_vs_constant,active,constant,574,830,-2.6795936671363605,-0.7121667980453615,-1.9674268690909988,-5.0248558798636,5.831815156886374e-07,-0.2773440398855237
occipital,Late_frp,passive_vs_constant,passive,constant,638,830,-2.5061952361683066,-0.7121667980453615,-1.794028438122945,-4.781040066484055,1.940088794775685e-06,-0.25421777741752244
posterior,lambda,active_vs_passive,active,passive,574,638,2.1332957315224896,1.7829533153707855,0.35034241615170414,1.0295146269121074,0.30344636861680935,0.05925501840741276
posterior,lambda,active_vs_constant,active,constant,574,830,2.1332957315224896,1.6284989165664592,0.5047968149560305,1.6369574534207756,0.1019163015483261,0.0907811309987261
posterior,lambda,passive_vs_constant,passive,constant,638,830,1.7829533153707855,1.6284989165664592,0.15445439880432632,0.520854602360827,0.6025574681286174,0.027814472624630455
posterior,P1_frp,active_vs_passive,active,passive,574,638,1.8991680901536079,2.0460267256141544,-0.14685863546054656,-0.4085399229653387,0.6829497868162849,-0.02343202753178123
posterior,P1_frp,active_vs_constant,active,constant,574,830,1.8991680901536079,2.4271720838032067,-0.5280039936495988,-1.6406896482925226,0.10112806464859145,-0.09009330055041265
posterior,P1_frp,passive_vs_constant,passive,constant,638,830,2.0460267256141544,2.4271720838032067,-0.38114535818905226,-1.181208349719942,0.23773930474632105,-0.06317276157200327
posterior,N1_frp,active_vs_passive,active,passive,574,638,-0.7803604593882321,-1.0310498901815501,0.25068943079331807,0.717300841256874,0.4733286586753793,0.041278148832689904
posterior,N1_frp,active_vs_constant,active,constant,574,830,-0.7803604593882321,-0.006820870773012981,-0.7735395886152191,-2.4290482537344427,0.015290620238645018,-0.13423254149581101
posterior,N1_frp,passive_vs_constant,passive,constant,638,830,-1.0310498901815501,-0.006820870773012981,-1.024229019408537,-3.3361817011381896,0.0008733049357252163,-0.1777793351570719
