cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,674,705,3.1301842825142177,2.434820223314169,0.6953640592000485,1.7909622769184368,0.0735254760124508,0.09601212461352306
occipital,lambda,active_vs_constant,active,constant,674,812,3.1301842825142177,2.716941654573263,0.4132426279409547,1.2124199583308508,0.2255483110820721,0.06289042044433174
occipital,lambda,passive_vs_constant,passive,constant,705,812,2.434820223314169,2.716941654573263,-0.28212143125909384,-0.7393417306217309,0.4598249758231815,-0.03851851379242883
occipital,P1_frp,active_vs_passive,active,passive,674,705,1.143029299778842,1.4212501422174957,-0.27822084243865364,-0.6600685256787783,0.5093246198764474,-0.03536505683937682
occipital,P1_frp,active_vs_constant,active,constant,674,812,1.143029299778842,1.63910163424961,-0.49607233447076804,-1.3573130528958144,0.1748915747984952,-0.07034843819463235
occipital,P1_frp,passive_vs_constant,passive,constant,705,812,1.4212501422174957,1.63910163424961,-0.2178514920321144,-0.5238626087145559,0.600458888490116,-0.027327130988190056
occipital,N1_frp,active_vs_passive,active,passive,674,705,-0.43818325470229413,-1.1314260671602347,0.6932428124579406,1.456110377596103,0.14560066170229724,0.07798658510780063
occipital,N1_frp,active_vs_constant,active,constant,674,812,-0.43818325470229413,0.5790029675046611,-1.0171862222069552,-2.4359642306004354,0.014969972393225114,-0.125731241598063
occipital,N1_frp,passive_vs_constant,passive,constant,705,812,-1.1314260671602347,0.5790029675046611,-1.7104290346648958,-3.579541802726619,0.00035604320639089695,-0.18637461382268083
occipital,P2_frp,active_vs_passive,active,passive,674,705,-1.1519850154770486,-1.7449787201954743,0.5929937047184257,1.04697596308241,0.29530119390400034,0.05610321573197349
occipital,P2_frp,active_vs_constant,active,constant,674,812,-1.1519850154770486,-0.6110145288796532,-0.5409704865973953,-1.0732263092037684,0.28334532683410063,-0.05539914157335062
occipital,P2_frp,passive_vs_constant,passive,constant,705,812,-1.7449787201954743,-0.6110145288796532,-1.1339641913158212,-1.9953597738818647,0.04619628885921148,-0.10372260098192261
occipital,Late_frp,active_vs_passive,active,passive,674,705,-1.525066483657056,-3.3644142217189468,1.8393477380618908,2.4914142622518445,0.012845860561799082,0.13344235673068927
occipital,Late_frp,active_vs_constant,active,constant,674,812,-1.525066483657056,-2.0034735918028224,0.47840710814576637,0.7270732080990437,0.4672961390523287,0.03743002993564377
occipital,Late_frp,passive_vs_constant,passive,constant,705,812,-3.3644142217189468,-2.0034735918028224,-1.3609406299161244,-1.8162680269031308,0.06954133313219123,-0.09436582313922912
posterior,lambda,active_vs_passive,active,passive,674,705,1.3933158898553233,0.9407315268269463,0.452584363028377,1.346512031601089,0.1783609848048869,0.07231280245855187
posterior,lambda,active_vs_constant,active,constant,674,812,1.3933158898553233,1.3495056978349707,0.043810192020352634,0.14240898628977464,0.8867767222396601,0.0073942952521986295
posterior,lambda,passive_vs_constant,passive,constant,705,812,0.9407315268269463,1.3495056978349707,-0.4087741710080244,-1.245113180932976,0.2132939133632674,-0.06455325562574322
posterior,P1_frp,active_vs_passive,active,passive,674,705,0.6683297635876599,0.7554874425431856,-0.08715767895552562,-0.23937669767214748,0.8108496254270849,-0.012848224126949298
posterior,P1_frp,active_vs_constant,active,constant,674,812,0.6683297635876599,1.0724903121820695,-0.40416054859440953,-1.2221872753877607,0.2218344074447051,-0.06337702624122235
posterior,P1_frp,passive_vs_constant,passive,constant,705,812,0.7554874425431856,1.0724903121820695,-0.3170028696388839,-0.8856914435311005,0.375933335342901,-0.04595577450807851
posterior,N1_frp,active_vs_passive,active,passive,674,705,0.5229437240353003,0.0013351531948590455,0.5216085708404413,1.3044913281689123,0.19228874394976844,0.06997453821712121
posterior,N1_frp,active_vs_constant,active,constant,674,812,0.5229437240353003,1.168395755474171,-0.6454520314388708,-1.7519021038201428,0.07999827685692477,-0.09033185488426008
posterior,N1_frp,passive_vs_constant,passive,constant,705,812,0.0013351531948590455,1.168395755474171,-1.167060602279312,-2.893522619692696,0.0038665867244627745,-0.14978204464480196
posterior,P2_frp,active_vs_passive,active,passive,674,705,-0.8928738011550327,-1.3113781588657605,0.4185043577107278,0.909769954608208,0.3631061485023033,0.04880839334600493
posterior,P2_frp,active_vs_constant,active,constant,674,812,-0.8928738011550327,-0.4174236133819969,-0.47545018777303577,-1.1086602716328495,0.26775700099357547,-0.057085990775887024
posterior,P2_frp,passive_vs_constant,passive,constant,705,812,-1.3113781588657605,-0.4174236133819969,-0.8939545454837636,-1.9138975043982012,0.05582888503435651,-0.09891995256406269
posterior,Late_frp,active_vs_passive,active,passive,674,705,-1.0269716194927636,-2.191249970408377,1.1642783509156136,1.9921281103206023,0.04656046924630769,0.10678300839879248
posterior,Late_frp,active_vs_constant,active,constant,674,812,-1.0269716194927636,-1.041211587819537,0.014239968326773322,0.026142453974143713,0.9791472306671916,0.001340660502373496
posterior,Late_frp,passive_vs_constant,passive,constant,705,812,-2.191249970408377,-1.041211587819537,-1.1500383825888403,-1.9026962965789203,0.05727674084532457,-0.09831186509716944
parietal,lambda,active_vs_passive,active,passive,674,705,-1.0281944159318934,-1.2553137031868968,0.2271192872550034,0.6108559763814602,0.5413957477510849,0.032877872213322015
parietal,lambda,active_vs_constant,active,constant,674,812,-1.0281944159318934,-0.7710621498189549,-0.2571322661129385,-0.7026759592750076,0.48236919295949343,-0.036347209523254154
parietal,lambda,passive_vs_constant,passive,constant,705,812,-1.2553137031868968,-0.7710621498189549,-0.4842515533679419,-1.3113835100003612,0.18992902789677027,-0.06732231278980222
parietal,P1_frp,active_vs_passive,active,passive,674,705,-0.6987872204983907,-1.26081549126938,0.5620282707709894,1.3802709560294715,0.16772726586687775,0.0742882737129809
parietal,P1_frp,active_vs_constant,active,constant,674,812,-0.6987872204983907,-0.6213538203079493,-0.07743340019044143,-0.191304212559899,0.848313626180368,-0.009876495383041677
parietal,P1_frp,passive_vs_constant,passive,constant,705,812,-1.26081549126938,-0.6213538203079493,-0.6394616709614308,-1.5651276150399052,0.11776325500286255,-0.0802356536363522
parietal,N1_frp,active_vs_passive,active,passive,674,705,1.6479322384724864,1.1187247943691696,0.5292074441033168,1.164646696940247,0.24436396776597802,0.06263263665980437
parietal,N1_frp,active_vs_constant,active,constant,674,812,1.6479322384724864,1.692025685999063,-0.044093447526576623,-0.09676347535406347,0.9229273104772893,-0.004971455912052924
parietal,N1_frp,passive_vs_constant,passive,constant,705,812,1.1187247943691696,1.692025685999063,-0.5733008916298934,-1.2253528880360518,0.22063356557357391,-0.06274163798245079
parietal,P2_frp,active_vs_passive,active,passive,674,705,-0.4855154962981014,-0.8974435810654602,0.41192808476735876,0.8046281706721753,0.4211731964828283,0.04329138589591372
parietal,P2_frp,active_vs_constant,active,constant,674,812,-0.4855154962981014,-0.39024604201858715,-0.09526945427951428,-0.18165979326791418,0.8558745343668516,-0.00931656135393465
parietal,P2_frp,passive_vs_constant,passive,constant,705,812,-0.8974435810654602,-0.39024604201858715,-0.507197539046873,-0.9518286308177768,0.3413358202621695,-0.04859939153845711
parietal,Late_frp,active_vs_passive,active,passive,674,705,0.14066606585959715,-0.5329683376888849,0.673634403548482,1.035473269798522,0.3006299781643039,0.05568167377200135
parietal,Late_frp,active_vs_constant,active,constant,674,812,0.14066606585959715,0.17668305337555076,-0.036016987515953613,-0.053774575962012135,0.9571220059635923,-0.0027499598533859337
parietal,Late_frp,passive_vs_constant,passive,constant,705,812,-0.5329683376888849,0.17668305337555076,-0.7096513910644356,-1.0317319970630727,0.3023624046759674,-0.052649606398714466
frontal,lambda,active_vs_passive,active,passive,674,705,-3.430646332962497,-3.8037127579447976,0.3730664249823006,0.9169507504701371,0.359329057230671,0.04936604460806169
frontal,lambda,active_vs_constant,active,constant,674,812,-3.430646332962497,-3.128040500516118,-0.3026058324463792,-0.7446064128799633,0.45662853772116524,-0.038454029839975166
frontal,lambda,passive_vs_constant,passive,constant,705,812,-3.8037127579447976,-3.128040500516118,-0.6756722574286798,-1.6578610186514044,0.09755365030910075,-0.08493266285852047
frontal,P1_frp,active_vs_passive,active,passive,674,705,-1.5169959576652947,-3.307267427553706,1.7902714698884115,4.017706951841369,6.194592807556787e-05,0.2163381578095548
frontal,P1_frp,active_vs_constant,active,constant,674,812,-1.5169959576652947,-2.423546236168041,0.9065502785027464,2.039800404359711,0.041548764792623955,0.10544371652431934
frontal,P1_frp,passive_vs_constant,passive,constant,705,812,-3.307267427553706,-2.423546236168041,-0.8837211913856651,-1.9901627650845997,0.04675350710883985,-0.10197814866783991
frontal,N1_frp,active_vs_passive,active,passive,674,705,1.8727356385447091,1.101806365690249,0.7709292728544601,1.5666552041177533,0.1174255602311421,0.08422487934954442
frontal,N1_frp,active_vs_constant,active,constant,674,812,1.8727356385447091,0.5984891604466654,1.2742464780980436,2.5837260365011425,0.009868836052938115,0.13258675028569386
frontal,N1_frp,passive_vs_constant,passive,constant,705,812,1.101806365690249,0.5984891604466654,0.5033172052435836,0.9872884030417262,0.3236596221201044,0.05055632949717227
frontal,P2_frp,active_vs_passive,active,passive,674,705,0.32065915071878476,-0.7219928198918949,1.0426519706106796,1.9421530319212146,0.052322563261149965,0.10443080709044585
frontal,P2_frp,active_vs_constant,active,constant,674,812,0.32065915071878476,-0.6945536416345297,1.0152127923533145,1.8523986288563499,0.06416706096115873,0.09483546352307988
frontal,P2_frp,passive_vs_constant,passive,constant,705,812,-0.7219928198918949,-0.6945536416345297,-0.027439178257365193,-0.048667361798386925,0.961190808110921,-0.0024861838939757557
frontal,Late_frp,active_vs_passive,active,passive,674,705,1.737039653578862,0.8406353998654815,0.8964042537133804,1.370555298859717,0.17073704435774953,0.07373450711213808
frontal,Late_frp,active_vs_constant,active,constant,674,812,1.737039653578862,0.822392448984317,0.914647204594545,1.3639545211656137,0.17278872917657548,0.06992145286381779
frontal,Late_frp,passive_vs_constant,passive,constant,705,812,0.8406353998654815,0.822392448984317,0.018242950881164566,0.026734567771896322,0.9786749647999328,0.00136490010360953
