subject,block_type,n_fix,mean_fix_dur,duration_s,fix_rate,n_sacc,mean_sacc_amp,mean_sacc_pv,sacc_rate,pupil_mean,pupil_sd
002,active,2140,365.20373831775385,919.5629999999994,2.3271923728988675,2139,225.00715822520783,241.69079021830154,2.3261048998274196,2051.579622631977,415.3181390145903
002,constant,1808,349.1642699115065,921.0190000000002,1.9630431076883317,1807,166.42182367300535,200.21449929202007,1.961957353757088,2056.3969139048136,372.300608454153
002,passive,1709,286.18080748975706,921.6769999999997,1.8542287590989042,1710,200.6900893999228,226.87637427355114,1.8553137378929936,1583.7012944749144,418.63640791414844
