cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,1016,1152,0.4364772171617581,0.025057683945856626,0.41141953321590147,1.9394503791063913,0.05257703419853896,0.0832291747424802
occipital,lambda,active_vs_constant,active,constant,1016,1168,0.4364772171617581,-0.46740632348691663,0.9038835406486747,4.584965799795079,4.813502575512997e-06,0.1981910517531851
occipital,lambda,passive_vs_constant,passive,constant,1152,1168,0.025057683945856626,-0.46740632348691663,0.49246400743277324,2.5223379770916674,0.01172609353272466,0.10484838706130428
occipital,P1_frp,active_vs_passive,active,passive,1016,1152,-0.2886006728442237,-0.480050028127873,0.19144935528364931,0.8622931696429968,0.3886221639451181,0.03698724961871108
occipital,P1_frp,active_vs_constant,active,constant,1016,1168,-0.2886006728442237,-0.5935721259535643,0.30497145310934065,1.4573715863994599,0.1451638508580739,0.06281416809594093
occipital,P1_frp,passive_vs_constant,passive,constant,1152,1168,-0.480050028127873,-0.5935721259535643,0.11352209782569134,0.54532576788765,0.5855828924404485,0.022662748606070586
occipital,N1_frp,active_vs_passive,active,passive,1016,1152,1.346801617409399,0.9780605643375261,0.368741053071873,1.5026772473268777,0.13306836604943065,0.06434847148828919
occipital,N1_frp,active_vs_constant,active,constant,1016,1168,1.346801617409399,1.0675303830017784,0.2792712344076207,1.2075776034571875,0.2273447198926065,0.05193830129700111
occipital,N1_frp,passive_vs_constant,passive,constant,1152,1168,0.9780605643375261,1.0675303830017784,-0.0894698186642523,-0.38311741656436576,0.7016684334346817,-0.01592127140574283
occipital,P2_frp,active_vs_passive,active,passive,1016,1152,0.20054569606397876,0.0008058273583473453,0.19973986870563143,0.7406397685331212,0.4589922449750158,0.0316881724169941
occipital,P2_frp,active_vs_constant,active,constant,1016,1168,0.20054569606397876,0.14484211377079675,0.05570358229318201,0.22176929230297646,0.8245149594991391,0.009545195510171845
occipital,P2_frp,passive_vs_constant,passive,constant,1152,1168,0.0008058273583473453,0.14484211377079675,-0.14403628641244942,-0.5632709998283978,0.5733061395302732,-0.023411822750841724
occipital,Late_frp,active_vs_passive,active,passive,1016,1152,-0.38975964140568625,-0.4888971727587377,0.09913753135305142,0.3003063544566557,0.7639723093372021,0.012814483128874926
occipital,Late_frp,active_vs_constant,active,constant,1016,1168,-0.38975964140568625,-0.4909679854351693,0.10120834402948303,0.3306149659418643,0.7409677631762189,0.014190201912538615
occipital,Late_frp,passive_vs_constant,passive,constant,1152,1168,-0.4888971727587377,-0.4909679854351693,0.0020708126764316104,0.0064897936595314796,0.9948225023759257,0.0002697468493468751
posterior,lambda,active_vs_passive,active,passive,1016,1152,-0.6204669314512795,-0.8978923127922934,0.2774253813410139,1.171790034835989,0.2414111877342126,0.05030567152576548
posterior,lambda,active_vs_constant,active,constant,1016,1168,-0.6204669314512795,-1.288116726803553,0.6676497953522734,3.045731852837132,0.0023508526370101678,0.13180607019696708
posterior,lambda,passive_vs_constant,passive,constant,1152,1168,-0.8978923127922934,-1.288116726803553,0.3902244140112595,1.8043290776567504,0.07131359538288883,0.07500746598242031
posterior,P1_frp,active_vs_passive,active,passive,1016,1152,-0.42754713284780027,-0.5584190926391776,0.13087195979137728,0.5263317810734485,0.5987121471700528,0.022617840245037657
posterior,P1_frp,active_vs_constant,active,constant,1016,1168,-0.42754713284780027,-0.7811193452695576,0.35357221242175735,1.5040750955588071,0.13271454110556172,0.06494510255834196
posterior,P1_frp,passive_vs_constant,passive,constant,1152,1168,-0.5584190926391776,-0.7811193452695576,0.22270025263038007,0.9683788414345458,0.3329579635922175,0.04024326849941376
posterior,N1_frp,active_vs_passive,active,passive,1016,1152,1.9273172899501632,1.600561662115444,0.32675562783471923,1.1993267105962373,0.23053253978183805,0.0513956336254854
posterior,N1_frp,active_vs_constant,active,constant,1016,1168,1.9273172899501632,1.4048050599287953,0.5225122300213678,2.046878572705049,0.040794480748574426,0.08820009086041396
posterior,N1_frp,passive_vs_constant,passive,constant,1152,1168,1.600561662115444,1.4048050599287953,0.1957566021866486,0.7643222699446818,0.4447546508428044,0.03176629878892501
posterior,P2_frp,active_vs_passive,active,passive,1016,1152,0.21896376573486043,0.03408013119882784,0.18488363453603257,0.6201217248336245,0.535243080227991,0.026570980865162595
posterior,P2_frp,active_vs_constant,active,constant,1016,1168,0.21896376573486043,0.03443074143947979,0.18453302429538065,0.6684344453962747,0.5039306670427227,0.02885291296674254
