cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,584,393,4.614067558856505,4.624797434826766,-0.010729875970260316,-0.01786426735068345,0.9857513949671475,-0.0011673629673631843
occipital,lambda,active_vs_constant,active,constant,584,566,4.614067558856505,2.7580940301731145,1.855973528683391,3.530038101223067,0.0004319655680097485,0.20803457396093314
occipital,lambda,passive_vs_constant,passive,constant,393,566,4.624797434826766,2.7580940301731145,1.8667034046536513,3.156598681668795,0.0016554131689470004,0.20965503357656912
occipital,P1_frp,active_vs_passive,active,passive,584,393,-0.8231551696010825,-0.17312086894378076,-0.6500343006573017,-1.075857246524533,0.2822854753223387,-0.06918764745692496
occipital,P1_frp,active_vs_constant,active,constant,584,566,-0.8231551696010825,1.036224101536898,-1.8593792711379806,-3.347767976906405,0.000841079912216883,-0.1973012412772593
occipital,P1_frp,passive_vs_constant,passive,constant,393,566,-0.17312086894378076,1.036224101536898,-1.2093449704806787,-2.0338378506161137,0.04227644355823878,-0.1330381810806549
occipital,N1_frp,active_vs_passive,active,passive,584,393,0.31706021383961297,0.7142790246765826,-0.3972188108369696,-0.7443067486601505,0.45688984528355236,-0.04791000008616817
occipital,N1_frp,active_vs_constant,active,constant,584,566,0.31706021383961297,1.3691109417350134,-1.0520507278954003,-2.107015576851811,0.035332796822841225,-0.12425755713085365
occipital,N1_frp,passive_vs_constant,passive,constant,393,566,0.7142790246765826,1.3691109417350134,-0.6548319170584308,-1.224873329427556,0.22095332375005847,-0.07959551787591669
occipital,P2_frp,active_vs_passive,active,passive,584,393,-1.287548412945824,-0.3391371219243955,-0.9484112910214284,-1.759354181743794,0.07886923343544901,-0.11366270122682051
occipital,P2_frp,active_vs_constant,active,constant,584,566,-1.287548412945824,0.21475780360915853,-1.5023062165549823,-3.139197357158642,0.0017375185070380278,-0.18487730441386144
occipital,P2_frp,passive_vs_constant,passive,constant,393,566,-0.3391371219243955,0.21475780360915853,-0.553894925533554,-1.0627886663986876,0.28819190628608027,-0.07039414789686607
occipital,Late_frp,active_vs_passive,active,passive,584,393,-1.516159685167173,-1.0748463155381498,-0.44131336962902323,-0.8303148327854185,0.4065868999497252,-0.053495699788608256
occipital,Late_frp,active_vs_constant,active,constant,584,566,-1.516159685167173,-0.9261234267433246,-0.5900362584238484,-1.2497941324698065,0.21163125713859354,-0.07358567920232757
occipital,Late_frp,passive_vs_constant,passive,constant,393,566,-1.0748463155381498,-0.9261234267433246,-0.1487228887948252,-0.2914412670218158,0.7707879701367771,-0.019311869950124863
posterior,lambda,active_vs_passive,active,passive,584,393,1.334052605574915,1.309581781536298,0.02447082403861689,0.04776554403571107,0.9619142838545519,0.003103992094700336
posterior,lambda,active_vs_constant,active,constant,584,566,1.334052605574915,0.5121383235008684,0.8219142820740465,1.806164508733019,0.07115467740878717,0.10643421077222419
posterior,lambda,passive_vs_constant,passive,constant,393,566,1.309581781536298,0.5121383235008684,0.7974434580354296,1.5847585738839036,0.11340606290639847,0.10480875429841112
posterior,P1_frp,active_vs_passive,active,passive,584,393,-0.03531429563297545,0.06871315166544834,-0.10402744729842378,-0.20077680668448325,0.8409200991139288,-0.012972829427192764
posterior,P1_frp,active_vs_constant,active,constant,584,566,-0.03531429563297545,0.7791503800849742,-0.8144646757179497,-1.7213503962132481,0.08545668267355636,-0.1014713925685115
posterior,P1_frp,passive_vs_constant,passive,constant,393,566,0.06871315166544834,0.7791503800849742,-0.7104372284195258,-1.3842583013342282,0.16664293204499164,-0.0907025520801378
posterior,N1_frp,active_vs_passive,active,passive,584,393,0.9095381528014729,1.0797474747201652,-0.1702093219186923,-0.3605531294064005,0.7185199004906434,-0.023185812588838575
posterior,N1_frp,active_vs_constant,active,constant,584,566,0.9095381528014729,1.41722159352159,-0.5076834407201171,-1.1517050558514994,0.2496821123373616,-0.06790963958202616
posterior,N1_frp,passive_vs_constant,passive,constant,393,566,1.0797474747201652,1.41722159352159,-0.33747411880142475,-0.7165998334580423,0.473813192334992,-0.04660483526085841
posterior,P2_frp,active_vs_passive,active,passive,584,393,-1.2525038780274345,-0.6101237318725232,-0.6423801461549112,-1.3584504079120048,0.17467206757140932,-0.0876622435777308
posterior,P2_frp,active_vs_constant,active,constant,584,566,-1.2525038780274345,0.16215494695853444,-1.4146588249859688,-3.322562345259692,0.0009201160123596099,-0.19574687461075158
posterior,P2_frp,passive_vs_constant,passive,constant,393,566,-0.6101237318725232,0.16215494695853444,-0.7722786788310576,-1.6742067421157425,0.09446542142404013,-0.1103118441899063
posterior,Late_frp,active_vs_passive,active,passive,584,393,-1.1498031643856577,-0.9942898827723459,-0.1555132816133118,-0.32809678000215137,0.7429166085602672,-0.021117786465704374
posterior,Late_frp,active_vs_constant,active,constant,584,566,-1.1498031643856577,-0.75165733333569,-0.3981458310499677,-0.9338466978391575,0.3505801099008519,-0.05500141439353299
posterior,Late_frp,passive_vs_constant,passive,constant,393,566,-0.9942898827723459,-0.75165733333569,-0.2426325494366559,-0.5288453007131005,0.5970541394082234,-0.03487666023682118
parietal,lambda,active_vs_passive,active,passive,584,393,-1.7422987150397222,-1.4583407958275278,-0.2839579192121944,-0.5089549750550779,0.6109107498794447,-0.03269638181804523
parietal,lambda,active_vs_constant,active,constant,584,566,-1.7422987150397222,-1.3287595118344584,-0.41353920320526383,-0.8229664608729291,0.41069884953147695,-0.0484639393637526
parietal,lambda,passive_vs_constant,passive,constant,393,566,-1.4583407958275278,-1.3287595118344584,-0.12958128399306945,-0.24091681371086182,0.8096790556535776,-0.01588638397636457
parietal,P1_frp,active_vs_passive,active,passive,584,393,-0.846681123840635,-0.9119235934262452,0.0652424695856102,0.1118641400093259,0.9109573444079647,0.007259656030127773
parietal,P1_frp,active_vs_constant,active,constant,584,566,-0.846681123840635,-0.3392515859562353,-0.5074295378843997,-0.9674627328898012,0.33351655834748295,-0.05702637005601464
parietal,P1_frp,passive_vs_constant,passive,constant,393,566,-0.9119235934262452,-0.3392515859562353,-0.5726720074700099,-0.9929623300195176,0.32101605024309765,-0.06538436537849127
parietal,N1_frp,active_vs_passive,active,passive,584,393,1.2363176423331486,1.2365902596324818,-0.0002726172993332554,-0.0004949801488095708,0.9996051765063113,-3.1969890307434857e-05
parietal,N1_frp,active_vs_constant,active,constant,584,566,1.2363176423331486,1.4639084784566991,-0.22759083612355058,-0.45581968933912176,0.6486059022793652,-0.026862667618653295
parietal,N1_frp,passive_vs_constant,passive,constant,393,566,1.2365902596324818,1.4639084784566991,-0.22731821882421732,-0.41968396256256185,0.6748235081784403,-0.02757629743151963
parietal,P2_frp,active_vs_passive,active,passive,584,393,-1.130075525481673,-0.8036274263012477,-0.3264480991804253,-0.6008275094593604,0.5481114628187348,-0.03880946749698746
parietal,P2_frp,active_vs_constant,active,constant,584,566,-1.130075525481673,-0.13354066034319012,-0.9965348651384829,-2.0565838142932127,0.039952652342948154,-0.121135294173302
parietal,P2_frp,passive_vs_constant,passive,constant,393,566,-0.8036274263012477,-0.13354066034319012,-0.6700867659580576,-1.2713320877854866,0.2039700594707676,-0.08405997200923752
parietal,Late_frp,active_vs_passive,active,passive,584,393,-0.31828156606776214,-0.45067425767006525,0.1323926916023031,0.247107731419455,0.8048821143856654,0.01586599794586884
parietal,Late_frp,active_vs_constant,active,constant,584,566,-0.31828156606776214,-0.6396963750645486,0.3214148089967864,0.6538475438252289,0.5133411400706497,0.038526460192377716
parietal,Late_frp,passive_vs_constant,passive,constant,393,566,-0.45067425767006525,-0.6396963750645486,0.18902211739448332,0.3605979844655224,0.7184894197156679,0.023610362135907025
frontal,lambda,active_vs_passive,active,passive,584,393,-3.814287214249226,-2.499025787411247,-1.3152614268379792,-2.012835489072046,0.04443758020608812,-0.12972004468405374
frontal,lambda,active_vs_constant,active,constant,584,566,-3.814287214249226,-1.9175931466792098,-1.8966940675700164,-3.369834198580549,0.0007777094740041708,-0.19820027403042353
frontal,lambda,passive_vs_constant,passive,constant,393,566,-2.499025787411247,-1.9175931466792098,-0.5814326407320372,-0.9505956024325707,0.3421057367975011,-0.06379036650143974
frontal,P1_frp,active_vs_passive,active,passive,584,393,-2.4550073505164933,-1.7177991766725826,-0.7372081738439107,-1.0856634947202546,0.2779332131271482,-0.07044240692692298
frontal,P1_frp,active_vs_constant,active,constant,584,566,-2.4550073505164933,-1.3029653419686662,-1.1520420085478271,-1.9478719545023613,0.05167535188840124,-0.11469180120618817
frontal,P1_frp,passive_vs_constant,passive,constant,393,566,-1.7177991766725826,-1.3029653419686662,-0.41483383470391644,-0.6345986397304832,0.525872407504049,-0.042305128971341636
frontal,N1_frp,active_vs_passive,active,passive,584,393,-0.09642847656521018,0.21986791982470438,-0.3162963963899146,-0.43834475662836625,0.6612445677868701,-0.028256001309296216
frontal,N1_frp,active_vs_constant,active,constant,584,566,-0.09642847656521018,0.38717923931849063,-0.48360771588370083,-0.778894609818254,0.43620603319169804,-0.045810840479923884
frontal,N1_frp,passive_vs_constant,passive,constant,393,566,0.21986791982470438,0.38717923931849063,-0.16731131949378625,-0.24777112674486568,0.8043771553585274,-0.016632980394900403
frontal,P2_frp,active_vs_passive,active,passive,584,393,-0.4659131461446334,0.22743558188558893,-0.6933487280302224,-0.9740018366576286,0.3303177116784326,-0.06222450977811531
frontal,P2_frp,active_vs_constant,active,constant,584,566,-0.4659131461446334,0.1443666863163797,-0.6102798324610131,-0.9660954734611986,0.3342038764680746,-0.056831682592233417
frontal,P2_frp,passive_vs_constant,passive,constant,393,566,0.22743558188558893,0.1443666863163797,0.08306889556920924,0.12458740486950333,0.9008812036968558,0.008276609540185298
