cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,Late_frp,active_vs_constant,active,constant,1174,1539,0.6212219420285973,0.1415740652575216,0.4796478767710757,1.0191394381389143,0.30823892989943374,0.039925653126901765
parietal,Late_frp,passive_vs_constant,passive,constant,1160,1539,0.585143590917539,0.1415740652575216,0.4435695256600174,0.961037058764602,0.33662883431223584,0.03759282654073574
frontal,lambda,active_vs_passive,active,passive,1174,1160,-2.6722607116475174,-2.7262951463181615,0.05403443467064406,0.10776777888013742,0.9141891733796864,0.004461163291909247
frontal,lambda,active_vs_constant,active,constant,1174,1539,-2.6722607116475174,-1.8037587241915745,-0.868501987455943,-1.9452071289618842,0.051870288571834205,-0.07678583631003971
frontal,lambda,passive_vs_constant,passive,constant,1160,1539,-2.7262951463181615,-1.8037587241915745,-0.922536422126587,-2.072538958350822,0.03832572666114504,-0.08203568478146833
frontal,P1_frp,active_vs_passive,active,passive,1174,1160,-1.2608373465525011,-1.8600584189362124,0.5992210723837113,1.1268122671927643,0.2599378281302084,0.04664989268127696
frontal,P1_frp,active_vs_constant,active,constant,1174,1539,-1.2608373465525011,-1.2730367324606056,0.012199385908104432,0.025599989463892938,0.9795785368852606,0.001005557206109173
frontal,P1_frp,passive_vs_constant,passive,constant,1160,1539,-1.8600584189362124,-1.2730367324606056,-0.5870216864756068,-1.2238787591286313,0.22112084263620088,-0.048296532810205725
frontal,N1_frp,active_vs_passive,active,passive,1174,1160,1.1274265941603756,0.9846878425077217,0.14273875165265393,0.2520793042887445,0.8010019896317029,0.010433719189441715
frontal,N1_frp,active_vs_constant,active,constant,1174,1539,1.1274265941603756,0.3165554866450433,0.8108711075153323,1.581398505728508,0.1139213767996592,0.062291913523966576
frontal,N1_frp,passive_vs_constant,passive,constant,1160,1539,0.9846878425077217,0.3165554866450433,0.6681323558626784,1.324842218550625,0.18535118463589345,0.05216377750222288
frontal,P2_frp,active_vs_passive,active,passive,1174,1160,0.9979296231907528,0.8633315220175476,0.13459810117320525,0.22533821321280934,0.8217359342966789,0.009326478435124439
frontal,P2_frp,active_vs_constant,active,constant,1174,1539,0.9979296231907528,0.395185041122563,0.6027445820681898,1.0930149370677573,0.2744963279841685,0.04281906069494415
frontal,P2_frp,passive_vs_constant,passive,constant,1160,1539,0.8633315220175476,0.395185041122563,0.4681464808949846,0.8664563937826038,0.3863251057244198,0.03388500034504765
frontal,Late_frp,active_vs_passive,active,passive,1174,1160,2.528607179635211,2.5564783864380622,-0.027871206802851045,-0.04190652754748797,0.9665768039060714,-0.0017344204062644487
frontal,Late_frp,active_vs_constant,active,constant,1174,1539,2.528607179635211,0.9092346903967193,1.6193724892384918,2.647207009941057,0.008169207321547597,0.10390414034343456
frontal,Late_frp,passive_vs_constant,passive,constant,1160,1539,2.5564783864380622,0.9092346903967193,1.6472436960413428,2.75539026730062,0.005906015673255513,0.10791498140639144
