cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,P1_frp,passive_vs_constant,passive,constant,1539,1660,-0.49051613258569365,-0.5962879387822152,0.10577180619652155,0.3479861805332678,0.7278738451917972,0.012338165552382903
parietal,N1_frp,active_vs_passive,active,passive,1241,1539,2.2402503484262684,1.9951178001861307,0.24513254824013764,0.7127654956415113,0.47605482536975513,0.027327683100655507
parietal,N1_frp,active_vs_constant,active,constant,1241,1660,2.2402503484262684,2.3940723278673564,-0.153821979441088,-0.4626622171235746,0.6436462854531964,-0.01759360518373353
parietal,N1_frp,passive_vs_constant,passive,constant,1539,1660,1.9951178001861307,2.3940723278673564,-0.39895452768122563,-1.3116499647108237,0.1897338419195517,-0.04649515279497652
parietal,P2_frp,active_vs_passive,active,passive,1241,1539,-0.5171514439207774,-0.5602722454313587,0.043120801510581286,0.11529275215134524,0.9082218200348113,0.0044008394183179065
parietal,P2_frp,active_vs_constant,active,constant,1241,1660,-0.5171514439207774,-0.1398920478320026,-0.3772593960887748,-1.0662793624126423,0.2863997414681161,-0.0406044715671294
parietal,P2_frp,passive_vs_constant,passive,constant,1539,1660,-0.5602722454313587,-0.1398920478320026,-0.4203801975993561,-1.2701285992752531,0.2041339974938544,-0.045110082157155236
parietal,Late_frp,active_vs_passive,active,passive,1241,1539,-0.5781051189724312,-0.7611942024523973,0.1830890834799661,0.4610582239506923,0.6447944159172982,0.01756651656294329
parietal,Late_frp,active_vs_constant,active,constant,1241,1660,-0.5781051189724312,-0.56831877835156,-0.009786340620871248,-0.026313777711894276,0.97900916190907,-0.0010029108185664387
parietal,Late_frp,passive_vs_constant,passive,constant,1539,1660,-0.7611942024523973,-0.56831877835156,-0.19287542410083736,-0.5491009688143463,0.5829759671015182,-0.01951896488216948
frontal,lambda,active_vs_passive,active,passive,1241,1539,-1.5441618566885635,-2.058176058995143,0.5140142023065795,1.150594363049178,0.2500039375017097,0.04401804443454431
frontal,lambda,active_vs_constant,active,constant,1241,1660,-1.5441618566885635,-1.9722795006264227,0.4281176439378591,1.0255159567493315,0.3052223792156931,0.03937914385092921
frontal,lambda,passive_vs_constant,passive,constant,1539,1660,-2.058176058995143,-1.9722795006264227,-0.08589655836872034,-0.2233895743525692,0.8232472141276431,-0.007945128637743
frontal,P1_frp,active_vs_passive,active,passive,1241,1539,-1.9235803773154672,-2.8042081656506332,0.8806277883351661,1.9798408697746177,0.04782536683144251,0.07568707292436462
frontal,P1_frp,active_vs_constant,active,constant,1241,1660,-1.9235803773154672,-2.583947131967559,0.6603667546520917,1.5831987361066122,0.11350534169781865,0.06063789360802045
frontal,P1_frp,passive_vs_constant,passive,constant,1539,1660,-2.8042081656506332,-2.583947131967559,-0.22026103368307437,-0.5704093615124411,0.568441738933753,-0.020278743679358193
frontal,N1_frp,active_vs_passive,active,passive,1241,1539,2.010644492092344,1.702469620461843,0.30817487163050084,0.6584688505073782,0.5102939819076459,0.02511844049421263
frontal,N1_frp,active_vs_constant,active,constant,1241,1660,2.010644492092344,1.3699530142809329,0.640691477811411,1.4714532809034595,0.14129687718861722,0.05633735509298093
frontal,N1_frp,passive_vs_constant,passive,constant,1539,1660,1.702469620461843,1.3699530142809329,0.33251660618091017,0.8151889381098942,0.41502769998830175,0.02899979451508974
frontal,P2_frp,active_vs_passive,active,passive,1241,1539,0.7549934048661007,0.587500964090962,0.1674924407751387,0.3229226819178979,0.7467794064450465,0.012341525051203943
frontal,P2_frp,active_vs_constant,active,constant,1241,1660,0.7549934048661007,0.11165677345314914,0.6433366314129515,1.3473927368756098,0.1779828211164677,0.05196917883905136
frontal,P2_frp,passive_vs_constant,passive,constant,1539,1660,0.587500964090962,0.11165677345314914,0.4758441906378128,1.0780044950519623,0.28111811052394464,0.038398793369141156
frontal,Late_frp,active_vs_passive,active,passive,1241,1539,1.9408081326099658,1.2131821547083586,0.7276259779016072,1.299990751221334,0.19371667103971574,0.04955793816385204
frontal,Late_frp,active_vs_constant,active,constant,1241,1660,1.9408081326099658,0.11770249737583394,1.823105635234132,3.5502953409702243,0.0003921997309200259,0.13653902990736794
frontal,Late_frp,passive_vs_constant,passive,constant,1539,1660,1.2131821547083586,0.11770249737583394,1.0954796573325245,2.2724105049892915,0.023132030635706433,0.08095225973121295
