cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
occipital,lambda,active_vs_passive,active,passive,901,761,5.353261682171133,4.730875632496274,0.6223860496748586,1.8651198640456692,0.06234645602371169,0.09188837501639478
occipital,lambda,active_vs_constant,active,constant,901,671,5.353261682171133,2.4989839797536058,2.854277702417527,8.224918414706561,4.336485426627932e-16,0.42030408474517844
occipital,lambda,passive_vs_constant,passive,constant,761,671,4.730875632496274,2.4989839797536058,2.2318916527426684,6.173719999835234,8.712346709511287e-10,0.32707358162600053
occipital,P1_frp,active_vs_passive,active,passive,901,761,0.9940939694793768,0.9072486451909887,0.08684532428838809,0.24472147278172404,0.8067034705353036,0.01207263558216917
occipital,P1_frp,active_vs_constant,active,constant,901,671,0.9940939694793768,-0.12169027999787378,1.1157842494772505,3.128918795744426,0.0017890642044218464,0.15884085059731395
occipital,P1_frp,passive_vs_constant,passive,constant,761,671,0.9072486451909887,-0.12169027999787378,1.0289389251888625,2.7427366877559267,0.0061693838374402305,0.14475160297227993
occipital,N1_frp,active_vs_passive,active,passive,901,761,-3.1630968058411866,-2.974785780494117,-0.18831102534706945,-0.6207143738127249,0.534874101188851,-0.03044506109453479
occipital,N1_frp,active_vs_constant,active,constant,901,671,-3.1630968058411866,-1.7869545162732225,-1.376142289567964,-4.435928912569946,9.840285893772947e-06,-0.22403964222953188
occipital,N1_frp,passive_vs_constant,passive,constant,761,671,-2.974785780494117,-1.7869545162732225,-1.1878312642208946,-3.7582392409093233,0.0001780764894879042,-0.19876192633340697
occipital,P2_frp,active_vs_passive,active,passive,901,761,0.5915723528733264,1.1692266115295642,-0.5776542586562378,-1.7425276115584691,0.08160360801483107,-0.08536788422645346
occipital,P2_frp,active_vs_constant,active,constant,901,671,0.5915723528733264,1.327296154999273,-0.7357238021259466,-2.167643329384985,0.030342922784344487,-0.10930168338808033
occipital,P2_frp,passive_vs_constant,passive,constant,761,671,1.1692266115295642,1.327296154999273,-0.1580695434697088,-0.46010164917231167,0.6455140259688783,-0.024337810206533583
occipital,Late_frp,active_vs_passive,active,passive,901,761,-1.3227435223733024,-0.7739701181958,-0.5487734041775024,-1.5450583228164458,0.12252585637459158,-0.07580119732108906
